item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/1084,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1254c4c3-fd23-422b-b268-01df0abb8e7b"",""conversationId"":""9ed36cc2-7d2d-4ac4-99e4-04ec681c4508"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1085,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""67b855ec-c5b8-409a-a1d1-1a6a66182506"",""conversationId"":""48a2eeb6-1d46-48b1-80f4-39110e345262"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1086,0.0,None,131250,20662.5,groq,2344,stop,
gsm8k/test/1087,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fe57304f-4d0b-4fda-93fc-3c0375f291d0"",""conversationId"":""7e906e65-61d0-49a8-945b-83f289713e16"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1088,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""33d46f2f-54a1-41b7-90a6-2678f6706b95"",""conversationId"":""45329d17-7cd1-47b5-b5aa-006e429eb120"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1089,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""22151587-8ee0-4b68-b732-a348213fe753"",""conversationId"":""690f047a-1081-4426-888d-5c4384973830"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1090,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e9c58610-cabb-492f-ab3f-307a796a0292"",""conversationId"":""0249983b-0cb2-48c1-80d6-b5f6aa865dce"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1091,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cbdc68e9-ec9f-4669-b187-fbb0d1f99968"",""conversationId"":""8a8d15c6-d50c-4ce7-9e5a-572a40412871"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1092,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4d9b18af-77f3-4c53-a18e-de775bd65acf"",""conversationId"":""4ef3fc01-8f6b-481d-b8d5-f610ec1648e9"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1093,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""96f422e6-864f-4e59-9d38-d1a5a5ae33f8"",""conversationId"":""2cb7c80b-af2c-4fdf-8007-7953138bba25"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1094,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bfc33ffc-3bcd-4f66-8d25-7d3d813562dc"",""conversationId"":""0cb2b0cc-4303-4a96-994e-ac7f8e811977"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1095,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7676b5fe-d2dd-45e4-b9b9-3eeaed949a36"",""conversationId"":""fa71e707-8a2a-4d44-b41b-5d2e78ad2552"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1096,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""484f4588-3fba-4229-8831-14e7228e9c58"",""conversationId"":""07400daf-09cb-4447-be14-48e623f37fc2"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1097,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b8ff4c46-c5b5-43f3-8c84-9e7d57935bee"",""conversationId"":""679168e4-93c1-4c0e-bfda-e2aafd7dce26"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1098,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""924a8e3e-8d40-42ec-b05d-0af3d292aa9b"",""conversationId"":""57a31744-4251-4872-95cf-237253597426"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1099,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1ceb6863-fde5-48d5-8c16-a8749c39a865"",""conversationId"":""2e05a376-ad5c-4f9a-a5c8-4be64898ab41"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1100,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9d797f79-cfb9-4bf6-aa30-d300f1629141"",""conversationId"":""d84ed07f-8c89-41b9-b7d7-e91acc4a5fe3"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1101,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7ba8a18c-c53a-4290-91fe-44d7d953192e"",""conversationId"":""29a11d5a-f97b-4bfa-8144-b838494a1a1f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1102,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""01b2b73a-d79b-4a1f-ab78-0a4fb8f466fc"",""conversationId"":""5d639411-1e99-46e4-ad30-d24b2632e9f0"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1103,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c33ee4df-816b-458a-8b02-d5234db1ba22"",""conversationId"":""2ff04d1c-09b3-4851-932f-138d42ae4a44"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1104,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""133dca80-fedc-43fb-aaff-3e5755d19ce4"",""conversationId"":""2eddc636-3cbc-4752-89bc-883380018331"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1105,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cb35427e-d2bc-45df-8dba-841b0e2a9d86"",""conversationId"":""034fb42b-7809-4876-93fc-be1cdecda11f"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1106,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d79c9d91-ad92-48ee-a2bd-720c1efca60e"",""conversationId"":""4f05240d-e099-445c-b418-5f3c314d5178"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1107,0.0,None,360,21711.2,groq,4102,stop,
gsm8k/test/1108,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""642c2e65-aee8-4357-bb7b-fcf0d4155c0c"",""conversationId"":""df439da6-e70b-4d58-ac07-6fcd4cdc5158"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1109,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c4497abd-c140-4cc8-bde9-c64d3c77b5cf"",""conversationId"":""161ab17a-436a-4a1c-a661-a3c3b02a5e0b"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1110,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3cb4783f-9763-4d21-afe1-7b7afafc52f7"",""conversationId"":""d0636dab-04e4-4b44-b9f2-23f9f2d23171"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1111,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""eccb45ec-ea94-4017-878d-6d7fc657f62f"",""conversationId"":""6cb2059c-0d2e-4e58-9028-e861d31c76ef"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1112,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f5ec2a5a-605c-42fa-b2fd-fdacbaeb35cb"",""conversationId"":""7a329355-e46f-4f43-8aa0-d2d9da2b3153"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1113,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""907b3ecc-d1eb-4962-9850-99cded497f62"",""conversationId"":""8249bd94-f02a-4f40-9c77-c32802185877"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1114,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9afdcded-4e79-4a0d-aaff-a6643065a794"",""conversationId"":""e84eedb5-177a-4739-82c5-2265b26ae687"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1115,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""eec11c77-c5a9-424d-897d-6ad2ad8c31fc"",""conversationId"":""ace59632-fae0-4dc4-95e3-d4b79a415521"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1116,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ba62d2d9-9e8f-44b6-9826-0458cac6cc9f"",""conversationId"":""f6160a63-faf0-4bd3-9bfa-5119fb364904"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1117,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f09ce884-e9a3-4416-ad36-b690977c8b46"",""conversationId"":""684f0e5c-64e2-4c31-b8c1-1867e8bc8123"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1118,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""468641bc-f10b-487b-a6f1-4b99ce464b9e"",""conversationId"":""3a04e201-f8b6-47ca-9f16-79c60cd4949f"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1119,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2820efed-1777-4acf-bf4d-2c758e7be55b"",""conversationId"":""a7a32e5c-6b21-4dbe-b760-1f1b0f8bad59"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1120,0.0,None,560,4696.9,groq,1836,stop,
gsm8k/test/1121,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""11795006-e079-40e9-9a3a-3c0a3e3da696"",""conversationId"":""44204a9a-43ac-4b5a-809c-0016993c14f8"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1122,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""253975d3-a752-41d5-8641-cd4e31b46cea"",""conversationId"":""3a70d394-9ccf-4c30-af48-aef8fcf3fd32"",""error"":""429 Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""pr"
gsm8k/test/1123,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9659de1a-0676-4ff3-a274-8f8a01b25889"",""conversationId"":""3468a99b-0151-47ef-b699-43679ed0a0fe"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1124,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7cc5ffd1-3f8e-43da-b5ef-c5136713ef0d"",""conversationId"":""2d11d548-4108-48e5-886c-78cb8ea65734"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1125,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e49936cd-a67a-4a6d-89ac-8437f4cbb870"",""conversationId"":""84d084b0-b3c0-48fe-a2f2-0e86c821d56d"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1126,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""df0b037f-78d5-4728-845d-cfa8aff53d48"",""conversationId"":""70181c36-7555-4d52-a453-eed8b0e54425"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1127,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""48f9c571-6dbf-42eb-8251-e8e30cf4abd7"",""conversationId"":""745cfdc4-43b5-4b84-a075-93bceaa759f5"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1128,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""23ff8f17-58ed-4871-80a2-a77ff16ab1d6"",""conversationId"":""aa7460bd-55f9-4695-acac-ba780355c1e1"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1129,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0c1ef970-5445-40b0-a28c-e84931b5919b"",""conversationId"":""945d4b49-eddc-419d-9214-f66d311b3b04"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1130,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5a6220fe-af2d-4ae9-8b49-066519d391d1"",""conversationId"":""5c6ad95a-eca5-443a-b3eb-ff6fe9f9c768"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1131,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1632f6ae-4804-4914-90a0-5a8fdeffc640"",""conversationId"":""deac02d2-0f3d-4052-939c-2c4330bd2744"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
gsm8k/test/1132,,,,,,,,"HTTP 500 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""eeff8ad4-9a89-40e7-8bab-0b7f33c61366"",""conversationId"":""28d1d130-a6aa-4ec5-83ba-ab58fcd2c5cc"",""error"":""All OpenRouter models permanently unavailable"",""fallbackChain"":[{""provider"":""gemini"",""outcome"":""failed""},{""provider"":""groq"",""outcome"":""failed""},{""provider"":""openrouter"
